"season","region","continent","who_full_mismatch","beth_full_mismatch","answer_full_mismatch","lbi_full_mismatch","who_epitope_mismatch","beth_epitope_mismatch","answer_epitope_mismatch","lbi_epitope_mismatch"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","10","11","13","15","2","2","4","4"
"2018","SCP","Asia","1","2","4","6","0","0","2","2"
"2018","SCP","Asia","3","4","0","4","2","2","0","2"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","6","6","3","7","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","3","3","1","3"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","3","4","0","4","2","2","0","2"
"2018","SCP","Asia","2","3","1","3","1","1","1","1"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","11","12","8","12","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","3","3","1","3"
"2018","SCP","Asia","7","8","4","8","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","7","8","4","8","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","3","4","0","4","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","7","8","4","8","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","4","4","2","4"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","3","3","1","3"
"2018","SCP","Asia","3","4","0","4","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","6","7","4","7","3","3","2","3"
"2018","SCP","Asia","6","7","4","7","3","3","2","3"
"2018","SCP","Asia","7","8","4","8","4","4","2","4"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","8","9","5","9","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","4","5","1","5","3","3","1","3"
"2018","SCP","Asia","9","10","6","10","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","8","9","5","9","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","6","6","3","7","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","4","5","1","5","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","1","2","4","6","0","0","2","2"
"2018","SCP","Asia","7","8","4","8","3","3","1","3"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","2","2","0","2"
"2018","SCP","Asia","5","5","2","6","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","4","5","2","6","2","2","1","3"
"2018","SCP","Asia","7","8","4","8","4","4","2","4"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","4","5","2","6","2","2","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","3","3","1","3"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","4","4","2","4"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","3","3","1","3"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","9","10","6","10","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","3","4","0","4","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","3","3","1","3"
"2018","SCP","Asia","5","6","8","10","1","1","3","3"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","4","4","2","4"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","3","3","1","3"
"2018","SCP","Asia","8","9","5","9","3","3","1","3"
"2018","SCP","Asia","8","9","5","9","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","3","3","1","3"
"2018","SCP","Asia","12","13","9","13","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","12","13","10","13","3","3","2","3"
"2018","SCP","Asia","3","4","6","8","1","1","3","3"
"2018","SCP","Asia","10","11","7","11","2","2","0","2"
"2018","SCP","Asia","3","4","0","4","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","10","11","7","11","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","4","4","2","4"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","3","4","0","4","2","2","0","2"
"2018","SCP","Asia","11","12","8","12","3","3","1","3"
"2018","SCP","Asia","11","12","8","12","3","3","1","3"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","3","3","1","3"
"2018","SCP","Asia","11","12","8","12","4","4","2","4"
"2018","SCP","Asia","7","8","4","8","4","4","2","4"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","10","11","7","11","3","3","1","3"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","10","11","7","11","2","2","0","2"
"2018","SCP","Asia","10","11","7","11","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","3","3","1","3"
"2018","SCP","Asia","7","8","4","8","3","3","1","3"
"2018","SCP","Asia","4","5","1","5","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","10","11","7","11","3","3","1","3"
"2018","SCP","Asia","6","6","3","7","2","2","0","2"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","7","8","4","8","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","3","3","1","3"
"2018","SCP","Asia","8","9","5","9","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","SCP","Asia","5","6","2","6","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","2","2","0","2"
"2018","SCP","Asia","11","12","8","12","3","3","1","3"
"2018","SCP","Asia","9","10","6","10","3","3","1","3"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","9","10","6","10","2","2","0","2"
"2018","SCP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","7","8","4","8","2","2","0","2"
"2018","JP","Asia","5","6","2","6","3","3","1","3"
"2018","JP","Asia","7","8","4","8","2","2","0","2"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","6","6","3","7","3","3","1","3"
"2018","JP","Asia","5","5","4","6","1","1","1","1"
"2018","JP","Asia","7","8","4","8","2","2","0","2"
"2018","JP","Asia","6","6","3","7","2","2","0","2"
"2018","JP","Asia","8","9","5","9","2","2","0","2"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","8","9","6","9","3","3","2","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","3","4","0","4","2","2","0","2"
"2018","JP","Asia","3","4","0","4","2","2","0","2"
"2018","JP","Asia","6","7","4","7","3","3","2","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","4","5","1","5","2","2","0","2"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","6","7","3","7","2","2","0","2"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","6","7","4","7","3","3","2","3"
"2018","JP","Asia","9","10","7","10","3","3","2","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","6","7","4","7","3","3","2","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","9","10","6","10","4","4","2","4"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","7","8","4","8","2","2","0","2"
"2018","JP","Asia","6","6","3","7","2","2","0","2"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","6","7","3","7","2","2","0","2"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","4","5","1","5","3","3","1","3"
"2018","JP","Asia","10","11","7","11","6","6","4","6"
"2018","JP","Asia","11","12","8","10","4","4","2","4"
"2018","JP","Asia","6","7","3","7","2","2","0","2"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","7","8","5","9","4","4","3","5"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","9","9","6","10","4","4","2","4"
"2018","JP","Asia","10","11","7","11","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","11","12","8","12","4","4","2","4"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","8","8","5","9","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","8","8","5","9","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","9","9","6","10","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","8","8","5","9","3","3","1","3"
"2018","JP","Asia","8","9","5","9","4","4","2","4"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","8","9","5","9","4","4","2","4"
"2018","JP","Asia","8","9","5","9","2","2","0","2"
"2018","JP","Asia","8","8","5","9","3","3","1","3"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","8","8","5","9","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","11","11","8","12","3","3","1","3"
"2018","JP","Asia","14","15","11","15","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","11","12","8","12","5","5","3","5"
"2018","JP","Asia","9","10","7","10","3","3","2","3"
"2018","JP","Asia","6","7","3","7","2","2","0","2"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","4","5","2","6","2","2","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","8","9","6","9","3","3","2","3"
"2018","JP","Asia","5","5","2","6","3","3","1","3"
"2018","JP","Asia","7","8","4","8","4","4","2","4"
"2018","JP","Asia","7","8","4","8","2","2","0","2"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","9","10","7","10","3","3","2","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","7","8","4","8","2","2","0","2"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","8","9","5","9","2","2","0","2"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","9","10","6","10","2","2","0","2"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","7","7","4","8","3","3","1","3"
"2018","JP","Asia","7","8","4","8","2","2","0","2"
"2018","JP","Asia","11","12","8","12","5","5","3","5"
"2018","JP","Asia","9","10","6","10","2","2","0","2"
"2018","JP","Asia","7","8","5","8","2","2","1","2"
"2018","JP","Asia","9","10","6","10","2","2","0","2"
"2018","JP","Asia","11","12","8","12","5","5","3","5"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","10","11","7","11","4","4","2","4"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","8","9","5","9","2","2","0","2"
"2018","JP","Asia","6","7","3","7","3","3","1","3"
"2018","JP","Asia","8","9","5","9","2","2","0","2"
"2018","JP","Asia","10","11","7","11","4","4","2","4"
"2018","JP","Asia","11","12","8","12","3","3","1","3"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","7","8","4","8","4","4","2","4"
"2018","JP","Asia","7","8","4","8","3","3","1","3"
"2018","JP","Asia","13","14","10","14","4","4","2","4"
"2018","JP","Asia","12","13","9","12","4","4","2","3"
"2018","JP","Asia","13","14","10","14","3","3","1","3"
"2018","JP","Asia","11","12","8","12","2","2","0","2"
"2018","JP","Asia","10","11","7","11","2","2","0","2"
"2018","JP","Asia","9","10","6","10","2","2","0","2"
"2018","JP","Asia","9","10","6","10","2","2","0","2"
"2018","JP","Asia","9","10","6","10","2","2","0","2"
"2018","JP","Asia","5","6","2","6","3","3","1","3"
"2018","JP","Asia","12","13","9","13","3","3","1","3"
"2018","JP","Asia","9","10","6","10","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","8","9","5","9","3","3","1","3"
"2018","JP","Asia","5","6","2","6","2","2","0","2"
"2018","JP","Asia","4","5","1","5","2","2","0","2"
"2018","JP","Asia","11","12","8","12","3","3","1","3"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","3","4","0","4","2","2","0","2"
"2018","SG","Asia","6","7","3","7","3","3","1","3"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","6","7","3","7","3","3","1","3"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","3","4","0","4","2","2","0","2"
"2018","SG","Asia","6","7","3","7","3","3","1","3"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","3","4","2","4","1","1","1","1"
"2018","SG","Asia","7","8","4","8","3","3","1","3"
"2018","SG","Asia","6","7","3","7","3","3","1","3"
"2018","SG","Asia","3","4","0","4","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","6","7","3","7","3","3","1","3"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","4","5","3","5","1","1","1","1"
"2018","SG","Asia","10","11","7","11","2","2","0","2"
"2018","SG","Asia","6","7","3","7","2","2","0","2"
"2018","SG","Asia","5","6","2","6","4","4","2","4"
"2018","SG","Asia","5","6","2","6","3","3","1","3"
"2018","SG","Asia","6","7","3","7","3","3","1","3"
"2018","SG","Asia","5","6","2","6","3","3","1","3"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","6","7","3","7","3","3","1","3"
"2018","SG","Asia","6","7","3","7","2","2","0","2"
"2018","SG","Asia","5","6","2","6","3","3","1","3"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","8","9","5","9","6","6","4","6"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","8","9","5","9","5","5","3","5"
"2018","SG","Asia","8","9","5","9","5","5","3","5"
"2018","SG","Asia","6","7","3","7","2","2","0","2"
"2018","SG","Asia","6","7","3","7","3","3","1","3"
"2018","SG","Asia","6","7","3","7","4","4","2","4"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","3","4","0","4","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","5","6","2","6","3","3","1","3"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","8","9","5","9","5","5","3","5"
"2018","SG","Asia","6","7","3","7","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","5","5","3","5"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","7","8","4","8","2","2","0","2"
"2018","SG","Asia","6","7","3","7","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","5","6","2","6","3","3","1","3"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","5","6","2","5","2","2","0","2"
"2018","SG","Asia","8","9","5","9","5","5","3","5"
"2018","SG","Asia","8","9","5","9","5","5","3","5"
"2018","SG","Asia","4","5","1","5","3","3","1","3"
"2018","SG","Asia","5","6","2","5","2","2","0","2"
"2018","SG","Asia","7","8","4","8","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","6","7","3","7","2","2","0","2"
"2018","SG","Asia","9","10","6","10","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","6","7","3","7","2","2","0","2"
"2018","SG","Asia","6","7","3","6","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","6","7","3","7","2","2","0","2"
"2018","SG","Asia","5","6","2","5","2","2","0","2"
"2018","SG","Asia","3","4","0","4","2","2","0","2"
"2018","SG","Asia","7","8","4","8","3","3","1","3"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","5","6","2","5","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","5","5","3","5"
"2018","SG","Asia","7","8","4","8","3","3","1","3"
"2018","SG","Asia","8","9","5","9","3","3","1","3"
"2018","SG","Asia","4","5","1","5","2","2","0","2"
"2018","SG","Asia","7","8","4","8","3","3","1","3"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","7","8","4","8","2","2","0","2"
"2018","SG","Asia","10","11","7","11","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","5","6","2","6","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","9","10","6","10","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","10","11","7","11","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","10","11","7","11","2","2","0","2"
"2018","SG","Asia","9","10","6","10","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
"2018","SG","Asia","9","10","6","10","2","2","0","2"
"2018","SG","Asia","8","9","5","9","2","2","0","2"
